county_name,fips,land_area_square_miles_2010,primary_ruca_code_2010,secondary_ruca_code_2010,tract_population_2010,tract_population_2018,population_estimate_2010,population_estimate_2011,population_estimate_2012,population_estimate_2013,population_estimate_2014,population_estimate_2015,population_estimate_2016,population_estimate_2018,pct_black_pop_2010,pct_black_pop_2018,pct_white_pop_2010,pct_white_pop_2018,groc09,groc14,superc09,superc14,convs09,convs14,specs09,specs14,poverty_rate,median_family_income,pct_hhold_no_veh,pct_hhold_1_veh,pct_hhold_2plus_veh,food_desert_2010,food_desert_2017
Brunswick,37019020405,11.53171289,10,10,2949,3303,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,27.7,37553,0.070762053,0.262052877,0.66718507,NA,0
Brunswick,37019020504,4.645460133,1,1,1443,1867,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,3.4,83971,0.018579235,0.231693989,0.749726776,NA,0
Brunswick,37019020505,71.46669019,2,2,4185,4211,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,32.6,34534,0.063842848,0.340085942,0.596071209,NA,0
Brunswick,37019020506,14.45777509,1,1,4175,5044,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,13.2,46495,0.04963145,0.286486486,0.663882064,NA,0
Brunswick,37019020507,8.940104356,1,1,6043,7598,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,14,54698,0.034574468,0.317671395,0.647754137,NA,0
Brunswick,37019020508,14.23445012,1,1,2252,3020,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,14.8,68469,0.016842105,0.279298246,0.703859649,NA,0
Brunswick,37019020509,12.08551584,1,1,4402,4867,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,15.1,58080,0.022052205,0.279477948,0.698469847,NA,0
Brunswick,37019020510,2.113868867,1,1,2160,1924,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,25.3,53438,0.017381228,0.380069525,0.602549247,NA,0
Brunswick,37019020511,3.98283467,1,1,2502,2438,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,11.9,56821,0.069192751,0.324546952,0.606260297,NA,0
Brunswick,37019020512,6.025033707,1,1,655,899,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,5,80455,0.008639309,0.291576674,0.699784017,NA,0
Brunswick,37019020601,149.0557053,2,2,4785,4742,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,17.5,52667,0.092034446,0.341765339,0.566200215,NA,0
Brunswick,37019020602,182.8854555,2,2,5147,5547,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,14,59223,0.031276778,0.341902314,0.626820908,NA,0
Brunswick,37019020603,30.54294499,10,10,2509,3323,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,33.3,46477,0.083047945,0.294520548,0.622431507,NA,0
Brunswick,37019990100,0,10,10,0,0,107431,110223,112163,115287,118809,122622,126953,126860,0.114408318,0.103231909,0.830235221,0.837127542,22,20,3,3,49,41,12,13,0,0,NA,NA,NA,NA,0
Buncombe,37021000100,0.374183587,1,1,1398,1499,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,33.3,105938,0.422391858,0.482188295,0.095419847,NA,0
Buncombe,37021000200,0.515270341,1,1,1797,1505,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,32.5,38594,0.099706745,0.464809384,0.435483871,NA,0
Buncombe,37021000300,0.795033799,1,1,2159,2215,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,28.2,60417,0.05720339,0.460805085,0.481991525,NA,0
Buncombe,37021000400,1.019313603,1,1,3775,3819,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,19,67708,0.1022567,0.394922426,0.502820874,NA,0
Buncombe,37021000500,2.197429872,1,1,3615,3526,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,8.8,102500,0.024419297,0.437164979,0.538415724,NA,0
Buncombe,37021000600,0.651599158,1,1,2127,1945,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,22,85125,0.077294686,0.405797101,0.516908213,NA,0
Buncombe,37021000700,0.650479462,1,1,1139,1394,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,16.8,51818,0.042553191,0.52887538,0.428571429,NA,0
Buncombe,37021000800,1.812403764,1,1,3530,3623,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,15.3,60677,0.014251781,0.470902613,0.514845606,NA,0
Buncombe,37021000900,1.807404513,1,1,3291,3049,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,52.9,16735,0.355994152,0.378654971,0.265350877,NA,1
Buncombe,37021001000,1.425535948,1,1,3977,4622,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,24.9,45125,0.078731547,0.363586659,0.557681793,1,0
Buncombe,37021001100,1.451544563,1,1,4398,5095,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,14.9,52435,0.029676259,0.348920863,0.621402878,NA,0
Buncombe,37021001200,2.820045884,1,1,4592,5241,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,17.7,51250,0.055954089,0.330463893,0.613582018,NA,0
Buncombe,37021001300,2.105589292,1,1,3955,4246,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,30.7,50194,0.045555556,0.38,0.574444444,1,0
Buncombe,37021001400,4.615683548,1,1,7191,6322,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,33.4,36714,0.025339044,0.472876517,0.50178444,NA,1
Buncombe,37021001500,1.47130952,1,1,2158,2581,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,21,35833,0.04739777,0.314126394,0.638475836,1,1
Buncombe,37021001600,7.184352205,1,1,6019,6564,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,13.9,56250,0.017981651,0.379816514,0.602201835,NA,0
Buncombe,37021001700,6.796104847,1,1,2423,2707,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,11.3,88182,0.029149798,0.250202429,0.720647773,NA,0
Buncombe,37021001801,3.292395949,1,1,3187,3325,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,12.3,70417,0.147661587,0.523909616,0.328428797,NA,0
Buncombe,37021001802,3.716973206,1,1,4458,5178,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,9.1,77388,0.018973696,0.348426046,0.632600259,NA,0
Buncombe,37021001900,3.208621816,1,1,3054,3837,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,11.1,60476,0.047619048,0.493734336,0.458646617,NA,0
Buncombe,37021002000,2.988954389,1,1,6032,6283,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,25.4,42440,0.085331453,0.449576869,0.465091678,1,0
Buncombe,37021002101,9.287456158,1,1,1375,1538,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,4.3,165625,0,0.266875981,0.733124019,NA,0
Buncombe,37021002102,3.384058536,1,1,5084,5533,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,19.5,45799,0.08194507,0.380459253,0.537595678,NA,1
Buncombe,37021002203,6.161275651,1,1,4739,4375,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,29.8,46278,0.06094588,0.574841541,0.364212579,NA,0
Buncombe,37021002204,6.433663013,1,1,7926,9030,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,10,97594,0.044972423,0.571913449,0.383114128,NA,0
Buncombe,37021002205,4.402329663,1,1,6412,7518,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,3,78221,0.00608828,0.315449011,0.678462709,NA,0
Buncombe,37021002206,5.060884452,1,1,4734,4866,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,10.1,57243,0.108234295,0.393039049,0.498726655,NA,0
Buncombe,37021002301,18.88333807,1,1,5301,6299,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,14.3,72401,0.045454545,0.320648344,0.633897111,NA,0
Buncombe,37021002302,24.9886235,1,1,7558,9219,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,9.5,67089,0.01975968,0.26141522,0.7188251,NA,0
Buncombe,37021002401,23.86492022,2,2,3480,3486,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,26.8,47868,0.062874251,0.273952096,0.663173653,NA,0
Buncombe,37021002402,19.85920553,1,1,4666,5226,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,14.8,49125,0.00803428,0.355115158,0.636850562,NA,0
Buncombe,37021002503,4.728864381,1,1,3954,4091,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,20.3,48169,0.077253219,0.403433476,0.519313305,NA,1
Buncombe,37021002504,11.7907303,1,1,4536,4439,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,25.3,48558,0.049069374,0.28144388,0.669486746,NA,0
Buncombe,37021002505,5.808581739,1,1,4658,5247,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,13,57269,0.045702931,0.255340288,0.698956781,NA,0
Buncombe,37021002506,4.4860648,1,1,3741,4355,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,20.9,40779,0.047770701,0.482802548,0.469426752,NA,1
Buncombe,37021002603,53.15711733,2,2,3497,3914,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,14.3,52004,0.013568521,0.245590231,0.740841248,NA,0
Buncombe,37021002604,29.60470666,2,2,5889,5542,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,17.9,54365,0.040677966,0.236440678,0.722881356,NA,0
Buncombe,37021002605,14.86057194,1,1,5531,6862,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,13.1,61524,0.037909459,0.25027604,0.711814501,NA,0
Buncombe,37021002606,7.592354096,1,1,3805,4253,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,19.4,48826,0.03569268,0.346037508,0.618269812,NA,0
Buncombe,37021002607,6.326808078,1,1,4155,4082,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,12,55000,0.040256709,0.28529755,0.674445741,NA,0
Buncombe,37021002701,6.270152603,1,1,3491,3634,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,16.4,56806,0.013524264,0.277645187,0.708830549,NA,0
Buncombe,37021002702,6.529860756,1,1,4079,4478,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,12.9,60000,0.055922725,0.340620234,0.603457041,NA,0
Buncombe,37021002703,33.23675901,1,1,5477,6029,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,16.4,58472,0.006058158,0.228594507,0.765347334,NA,0
Buncombe,37021002803,11.63010601,1,1,4044,4699,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,14.7,60841,0.089228808,0.201402167,0.709369025,NA,0
Buncombe,37021002804,20.82692777,1,1,4998,5080,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,5.9,53750,0.008028098,0.268439538,0.723532363,NA,0
Buncombe,37021002900,59.14214931,2,2,3551,3639,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,17.8,44167,0.030324401,0.196755994,0.772919605,NA,0
Buncombe,37021003001,27.46048785,1,1,8609,8845,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,12.4,58961,0.026729126,0.31082943,0.662441444,NA,0
Buncombe,37021003002,19.07608568,1,1,7200,6738,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,16.8,57764,0.030988858,0.349233983,0.619777159,NA,0
Buncombe,37021003102,27.71833615,1,1,5663,5727,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,15.1,51863,0.083509068,0.346689161,0.569801771,NA,0
Buncombe,37021003103,7.536439165,1,1,1879,1859,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,14,61875,0.016568047,0.395266272,0.58816568,NA,0
Buncombe,37021003104,21.34014791,1,1,5899,6669,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,19.4,46458,0.062637363,0.434065934,0.503296703,NA,0
Buncombe,37021003201,4.058584827,1,1,1733,1809,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,5.9,103466,0.014705882,0.340686275,0.644607843,NA,0
Buncombe,37021003202,16.08153551,1,1,4407,4085,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,9.2,74618,0.023297491,0.227598566,0.749103943,NA,0
Buncombe,37021003203,11.21859252,1,1,5016,5567,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,9.4,63077,0.004712939,0.331619537,0.663667524,NA,0
Buncombe,37021003204,33.17647611,2,2,5431,5988,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,6.5,65156,0.044903458,0.197126179,0.757970364,NA,0
Buncombe,37021003205,39.78758087,2,2,1525,1177,238318,241387,244188,247480,249997,252808,256088,254474,0.063826484,0.063248112,0.87358907,0.888031783,49,56,3,5,128,113,13,21,9.8,54122,0,0.367424242,0.632575758,NA,0
Burke,37023020100,45.85364372,2,2,4320,4557,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,29.9,41523,0.045610034,0.315279361,0.639110604,NA,0
Burke,37023020201,154.9051841,2,2,5953,6588,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,12.6,64507,0.005880047,0.25872207,0.735397883,NA,0
Burke,37023020202,15.86478663,1,1,4287,4136,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,12.9,59238,0.023882425,0.262094305,0.71402327,NA,0
Burke,37023020301,19.87979404,1,1,4898,4809,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,9.2,52961,0.051440329,0.314300412,0.634259259,NA,0
Burke,37023020302,28.97564081,2,2,7603,7194,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,12.4,49756,0.039565826,0.236344538,0.724089636,NA,0
Burke,37023020500,2.175663362,1,1,2900,2839,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,27,53846,0.079279279,0.257657658,0.663063063,NA,1
Burke,37023020600,4.11724147,1,1,5890,4993,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,35.4,30866,0.114754098,0.419854281,0.465391621,NA,1
Burke,37023020801,11.26179774,1,1,5557,5149,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,20.5,58125,0.053948014,0.297694949,0.648357038,NA,1
Burke,37023020802,5.777507849,1,1,3268,3700,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,12.7,61016,0.018037518,0.303751804,0.678210678,NA,0
Burke,37023020900,12.80406241,1,1,6929,6663,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,14.8,59757,0.041395171,0.350709084,0.607895745,NA,0
Burke,37023021000,15.45627625,1,1,5735,5207,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,20.9,47545,0.045173562,0.277698526,0.677127913,NA,0
Burke,37023021100,11.27105145,1,1,6431,6388,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,24.2,36776,0.036385446,0.263894442,0.699720112,NA,1
Burke,37023021201,28.7282443,2,2,3834,3664,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,23.1,40464,0.020592021,0.37001287,0.609395109,NA,0
Burke,37023021202,19.15407291,1,1,4367,4741,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,24.4,44418,0.060681115,0.184520124,0.754798762,NA,0
Burke,37023021203,37.53350363,2,2,4409,4441,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,25.4,44514,0.038240918,0.196303378,0.765455704,NA,0
Burke,37023021301,16.06093503,1,1,5977,5798,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,23.3,53655,0.048501362,0.340054496,0.611444142,NA,1
Burke,37023021302,69.77837195,2,2,3530,3641,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,30.9,33857,0.068228808,0.295658167,0.636113025,NA,0
Burke,37023021400,7.501578386,1,1,5024,5204,90912,90609,89901,89265,88689,88704,88851,89712,0.066129884,0.064584448,0.843848997,0.846575709,17,19,0,0,49,48,5,4,23.6,46370,0.13224822,0.468463886,0.399287894,NA,1
Cabarrus,37025040500,19.48381962,1,1,11911,13325,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,14,61053,0.023799495,0.324347094,0.651853412,NA,0
Cabarrus,37025040600,40.40699571,2,2,6110,7076,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,9.5,56700,0.02929374,0.154093098,0.816613162,NA,0
Cabarrus,37025040701,1.191903592,1,1,1654,1649,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,31.2,47313,0.032738095,0.412202381,0.555059524,NA,1
Cabarrus,37025040702,3.281302076,1,1,6495,7388,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,12.7,59572,0.070990023,0.294704528,0.634305449,NA,0
Cabarrus,37025040703,1.673143659,1,1,2749,2670,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,23.6,26619,0.042576419,0.371179039,0.586244541,NA,0
Cabarrus,37025040800,1.479442376,1,1,3944,3855,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,24.5,40350,0.11604312,0.337349398,0.546607483,NA,0
Cabarrus,37025040900,1.178707778,1,1,1845,2038,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,18.4,72331,0.037394451,0.360675513,0.601930036,NA,0
Cabarrus,37025041000,3.272525201,1,1,6010,5924,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,36.8,26791,0.147785548,0.370629371,0.481585082,1,1
Cabarrus,37025041100,3.867514058,1,1,6841,6623,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,9.6,72050,0.016263553,0.326522102,0.657214345,NA,0
Cabarrus,37025041200,19.12497278,1,1,5779,8274,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,16.2,57232,0.02892701,0.195761857,0.775311134,NA,0
Cabarrus,37025041301,14.4915544,2,2,3738,6133,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,7.8,99730,0.041322314,0.126883811,0.831793875,NA,0
Cabarrus,37025041302,7.958718728,1,1,7567,10131,178011,181199,184290,187294,191796,196508,201590,201448,0.152906281,0.176889321,0.753599497,0.715777769,28,32,7,6,78,87,16,11,3.7,89397,0.002861685,0.20572337,0.791414944,NA,0
